track_id,track_name,artist,album,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,decade
41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),Daryl Hall & John Oates,Private Eyes (Expanded Edition),0.0405,0.889,0.441,0,-9.506,0,0.0379,0.000788,0.038,0.963,110.565,307307,4,1980
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,Slippery When Wet,0.0778,0.532,0.887,0,-3.757,1,0.0335,0.000214,0.294,0.795,122.511,249293,4,1980
4yqtwO7MQIIXqoiRBPHAgR,Money for Nothing,Dire Straits,Brothers in Arms,0.0491,0.667,0.655,2,-9.339,0,0.0367,0.000894,0.0641,0.657,134.212,506400,4,1980
5HrVgmO1govSOrPUehW1VV,On My Own,Patti LaBelle,Winner In You,0.337,0.62,0.402,5,-12.964,1,0.0264,6.13E-05,0.312,0.483,92.093,290840,4,1980
1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,0.0491,0.779,0.867,3,-3.704,0,0.0457,7.98E-06,0.197,0.915,138.858,258040,4,1980
6B4oVElDIKRNcNUary0WG7,Crazy for You,Madonna,Celebration (double disc version),0.107,0.662,0.719,9,-6.606,1,0.0298,0,0.102,0.511,95.001,224320,4,1980
4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,Tina Turner,What's Love Got to Do with It?,0.219,0.851,0.406,1,-11.631,1,0.0661,6.41E-06,0.0853,0.792,97.84,226880,4,1980
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,Off the Wall,0.179,0.808,0.535,1,-12.521,1,0.0353,9.91E-05,0.158,0.848,114.031,220627,4,1980
1PFc4zxEdyKyiUrSRnQEvM,Separate Lives (Love Theme from White Nights),Various Artists,White Nights [Original Motion Picture Soundtrack],0.231,0.319,0.335,4,-8.157,1,0.0309,2.55E-06,0.13,0.207,98.429,247347,4,1980
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,Agent Provocateur,0.193,0.477,0.471,6,-10.036,1,0.0277,1.76E-06,0.131,0.423,81.204,304787,4,1980
64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me,Billy Joel,Glass Houses,0.0994,0.752,0.684,0,-7.599,1,0.15,0,0.0897,0.539,141.075,176440,4,1980
5VpJrXw5GRP0tSFXAzrRM5,Look Away,Chicago,Love Songs,0.464,0.394,0.557,9,-7.152,1,0.0324,0,0.112,0.186,172.912,240653,4,1980
6W2VbtvMrDXm5vYeB7amkO,Footloose,Kenny Loggins,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",0.0819,0.546,0.895,9,-7.189,1,0.0579,1.42E-05,0.0768,0.494,174.089,220707,4,1980
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,The Singles (Expanded),0.198,0.58,0.498,1,-6.901,1,0.0277,0,0.132,0.111,116.271,206360,4,1980
2QlPByrmEO9XciNBXCrawR,Roll With It,Steve Winwood,Roll With It,0.07,0.759,0.645,0,-13.352,1,0.0276,0.0403,0.0986,0.954,117.254,320733,4,1980
5xl5582IihbEZAnfj0xyso,Straight Up,Paula Abdul,Forever Your Girl,0.267,0.769,0.826,7,-8.252,1,0.0624,0.0177,0.0638,0.762,95.862,250032,4,1980
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),0.347,0.645,0.795,7,-12.095,1,0.0527,0.00389,0.104,0.535,112.067,251489,4,1980
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,Storm Front,0.0771,0.712,0.967,7,-5.206,1,0.047,0,0.356,0.895,145.024,287733,4,1980
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,Starship,No Protection,0.0298,0.643,0.801,6,-4.921,1,0.0228,0,0.0719,0.534,95.988,270333,4,1980
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,The Joshua Tree (Super Deluxe),0.000202,0.54,0.429,2,-11.822,1,0.0285,0.355,0.141,0.113,110.171,295516,4,1980
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,0.0964,0.768,0.829,5,-5.109,1,0.0313,2.92E-05,0.097,0.962,118.773,234333,4,1980
6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,Whitney Houston,Whitney Houston,0.484,0.502,0.305,9,-16.011,1,0.0339,3.55E-06,0.117,0.248,131.242,291400,4,1980
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,At The Close Of A Century,0.243,0.748,0.551,1,-9.054,1,0.0239,1.57E-06,0.0943,0.65,113.535,262240,4,1980
6uU5OBhGUE1ngSKDj4wtoq,La Bamba,Los Lobos,Just Another Band From East L.A.: A Collection,0.0699,0.348,0.751,0,-12.823,1,0.0494,0.000738,0.208,0.886,156.509,172733,4,1980
0KQh7AuuZvpTKWhcJa8Pbr,Funkytown,Various Artists,Casablanca Records Greatest Hits,0.00196,0.895,0.453,0,-13.987,1,0.0756,0.374,0.0982,0.257,122.151,239227,4,1980
56BSwBKWHYldQOgYLHiehs,Magic,Various Artists,Xanadu,0.0178,0.697,0.611,2,-5.997,1,0.0265,8.92E-05,0.11,0.603,103.77,271667,4,1980
5932kbyNt445gDTT2chRUS,One More Try - Remastered,George Michael,Faith,0.434,0.551,0.291,5,-12.544,1,0.0283,3.78E-05,0.11,0.0823,119.005,350667,3,1980
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,Ray Parker Jr.,Arista Heritage Series: Ray Parker,0.0125,0.779,0.717,6,-9.7,0,0.0335,0.0536,0.355,0.789,115.384,240800,4,1980
76OMKj3Pcd1i1095M0whB3,Gloria,Laura Branigan,Self Control,0.161,0.753,0.847,9,-4.19,1,0.0284,0.189,0.204,0.764,131.338,290520,4,1980
0mHyWYXmmCB9iQyK18m3FQ,Hello,Lionel Richie,Can't Slow Down,0.414,0.487,0.246,9,-14.104,0,0.0376,0,0.0983,0.0562,61.084,251107,4,1980
2gQaQUhDCNGfBVXTvxAmXQ,Shout,Tears For Fears,Songs From The Big Chair,0.174,0.511,0.942,0,-10.407,1,0.0429,1.87E-05,0.139,0.498,97.909,393667,4,1980
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,Repeat Offender,0.8,0.395,0.252,0,-13.589,1,0.0301,0,0.101,0.126,177.679,264333,4,1980
0GGxVTb0UwDwdaKNjBdCn3,Woman - Remastered 2010,John Lennon,Double Fantasy Stripped Down,0.378,0.588,0.656,3,-6.373,1,0.0224,0.00227,0.042,0.746,79.701,212933,4,1980
4uLo3el3oXuxQxHhDHJr40,Owner Of A Lonely Heart,Yes,Highlights: The Very Best Of Yes,0.251,0.736,0.734,7,-7.978,1,0.0339,0.00306,0.306,0.915,125.011,269773,4,1980
6dw6BquK0Mv72p6HpusqKN,Please Don't Go - Single Version,KC & The Sunshine Band,Do You Wanna Go Party,0.00888,0.482,0.615,6,-11.093,1,0.0398,1.78E-06,0.0431,0.437,96.307,230533,4,1980
6PMDILZiYo4YzMBbE0dGK9,Lost in Your Eyes,Debbie Gibson,Electric Youth,0.46,0.482,0.613,7,-7.462,1,0.0295,0.000856,0.129,0.238,144.46,213000,4,1980
5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,INXS,Kick,0.0713,0.801,0.723,10,-4.985,0,0.0689,0.154,0.0675,0.883,109.03,180518,4,1980
6no2ORas32CYvNb6AjYlSc,Harden My Heart,Quarterflash,Harden My Heart: The Best Of Quarterflash,0.0999,0.553,0.444,11,-12.887,0,0.0529,5.77E-06,0.0995,0.428,123.574,231160,4,1980
7wQ9alB79WZb0F5gFLbxSh,Shake You Down,Gregory Abbott,Shake You Down (Expanded Edition),0.523,0.787,0.474,11,-10.384,0,0.0265,0,0.235,0.826,94.995,245413,4,1980
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,Starship,Knee Deep In The Hoopla,0.052,0.661,0.908,5,-4.897,1,0.039,0,0.0708,0.656,144.091,296080,4,1980
2cFl7utlqyZjCXN1G5nRvA,Stuck With You,Huey Lewis & The News,Fore!,0.0873,0.704,0.544,4,-11.402,0,0.026,1.66E-05,0.041,0.628,120.717,269573,4,1980
6N5DRCQUSXT1qQqmqsO92B,Party All the Time,Eddie Murphy,How Could It Be,0.00979,0.699,0.692,11,-13.045,1,0.0456,0.000326,0.0427,0.677,135.03,253293,4,1980
7GhIk7Il098yCjg4BQjzvb,Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,0.135,0.727,0.939,8,-11.855,1,0.0369,4.35E-05,0.151,0.916,113.33,212827,4,1980
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,0.0901,0.446,0.952,6,-5.321,1,0.0523,0.0857,0.112,0.624,125.303,356067,4,1980
0IpfTMKENGLJcULkMnU8Rb,Everytime You Go Away,Various Artists,Love Songs,0.177,0.607,0.643,5,-11.493,1,0.0435,0.000153,0.118,0.715,164.256,321573,4,1980
4x9y3JSvsjBTbm4uEnBrdT,Don't Know Much (with Aaron Neville),Various Artists,Rhino Hi-Five: Valentine's Day Songs 2,0.657,0.401,0.285,11,-11.005,1,0.0327,1.13E-05,0.158,0.267,130.465,211973,4,1980
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,George Harrison,Cloud Nine,0.465,0.767,0.854,4,-6.947,1,0.0426,2.03E-06,0.485,0.963,149.206,234653,4,1980
19us48grixRwQkw1oRCFbp,How Am I Supposed to Live Without You,Michael Bolton,The Essential Michael Bolton,0.146,0.539,0.592,10,-7.198,1,0.0269,0,0.15,0.177,140.538,253987,4,1990
7z38bideBRvGAgjXe2SECm,Opposites Attract,Paula Abdul,Forever Your Girl,0.0337,0.783,0.842,1,-8.838,1,0.054,2.57E-06,0.0519,0.933,117.79,265373,4,1990
5HAv1Ckfe50DUjv8ghwTrz,Escapade,Janet Jackson,Rhythm Nation 1814,0.0259,0.806,0.954,1,-6.741,1,0.0514,0.000617,0.176,0.701,115.229,283934,4,1990
1KU5EHSz04JhGg3rReGJ0N,Black Velvet,Alannah Myles,Alannah Myles,0.273,0.754,0.366,8,-10.07,1,0.0312,9.04E-05,0.106,0.469,91.147,287440,4,1990
4CyvKTtdLUiKAYnmMMPNIl,Love Will Lead You Back,Taylor Dayne,Arista Heritage Series: Taylor Dayne,0.213,0.555,0.388,1,-11.509,1,0.0268,0,0.0866,0.198,146.353,278533,4,1990
4K0fYuC7qJx5P7Yh0Ch2zo,I'll Be Your Everything,Tommy Page,Paintings In My Mind,0.338,0.499,0.517,5,-9.044,1,0.0287,0,0.236,0.281,144.138,244840,4,1990
3nvuPQTw2zuFAVuLsC9IYQ,Nothing Compares 2 U,Sinéad O'Connor,I Do Not Want What I Haven't Got,0.0425,0.511,0.574,5,-7.016,1,0.0273,2.33E-05,0.105,0.161,119.917,280040,4,1990
27QvYgBk0CHOVHthWnkuWt,Vogue,Madonna,Celebration (double disc version),0.00379,0.737,0.88,6,-6.449,1,0.0433,0.00351,0.417,0.329,115.998,316813,4,1990
4VZDv8sASBS8UruUBGTFdk,Hold On,Wilson Phillips,Wilson Phillips,0.4,0.679,0.657,5,-9.897,1,0.0255,0,0.0497,0.546,97.8,266867,4,1990
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,It Must Have Been Love,0.34,0.52,0.652,5,-6.655,1,0.0274,5.49E-05,0.256,0.722,80.609,258787,4,1990
6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,Step By Step,0.0274,0.787,0.63,0,-12.295,1,0.0609,6.69E-06,0.161,0.882,125.347,267293,4,1990
2d1RPaZmz5fTUGK3ughMo7,She Ain't Worth It,Glenn Medeiros,Glenn Medeiros,0.0418,0.782,0.881,1,-7.763,1,0.064,0,0.125,0.909,102.491,218840,4,1990
66AwZyWiBIs3glQhrLNFEu,Vision of Love,Mariah Carey,#1 to Infinity,0.479,0.258,0.623,5,-5.031,1,0.0377,2.20E-06,0.111,0.305,205.467,209760,3,1990
5gAdATsfINRIljv4LbrKX2,If Wishes Came True,Sweet Sensation,Love Child,0.0944,0.493,0.453,3,-10.878,1,0.0248,0.00467,0.1,0.188,143.725,315160,4,1990
0vnfZAVW1Suiet6wtUMdg9,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Bon Jovi,Bon Jovi Greatest Hits,0.0263,0.412,0.747,7,-4.881,1,0.041,7.95E-06,0.142,0.392,157.075,340067,4,1990
1rIy3lkFJnMsTLZpxFmYU8,Release Me,Wilson Phillips,Wilson Phillips,0.448,0.724,0.471,0,-11.143,1,0.0358,2.50E-06,0.218,0.442,97.211,295693,4,1990
2nnXMX3TFq0lpbovQ1b16q,(Can't Live Without Your) Love And Affection,Nelson,After The Rain,0.0696,0.549,0.786,1,-9.884,1,0.0362,0,0.0875,0.834,121.4,236000,4,1990
680kMGV6szhTiZbHRr3vLi,Close To You,Maxi Priest,Best Of Maxi Priest,0.0105,0.762,0.646,10,-8.69,0,0.092,2.14E-06,0.0406,0.819,95.992,330080,4,1990
3X94UU9WQAiaw6A2NELO1a,Praying for Time,George Michael,Listen Without Prejudice Vol. 1,0.061,0.578,0.682,10,-13.64,1,0.0354,0.00888,0.106,0.231,127.939,281067,4,1990
5In7xBveNACCRX2uWNoPuW,I Don't Have the Heart,James Ingram,It's Real,0.658,0.487,0.423,2,-8.181,1,0.0243,0,0.109,0.334,88.883,253507,4,1990
4tYpYYoOI7WDxbCnPninwE,Black Cat,Janet Jackson,Rhythm Nation 1814,0.103,0.705,0.913,4,-7.253,0,0.0484,0.00111,0.216,0.665,114.959,290573,4,1990
10AqmOIIAfPQVp6QcXWllt,Ice Ice Baby,Vanilla Ice,The Best Of Vanilla Ice,0.0334,0.977,0.638,2,-12.157,1,0.0855,4.89E-06,0.101,0.72,115.749,271200,4,1990
21KodFfTuYZyBBWqXgeCNl,Love Takes Time,Mariah Carey,#1 to Infinity,0.751,0.598,0.481,8,-7.076,0,0.0276,0,0.0902,0.264,126.212,228267,4,1990
3SmPl0CGxvvkQCrTv7edEE,I'm Your Baby Tonight,Whitney Houston,I'm Your Baby Tonight,0.303,0.665,0.899,6,-7.75,1,0.0877,2.21E-06,0.445,0.873,165.16,299427,3,1990
5133Vr9T5jaSNBlqSQRJDx,Because I Love You (The Postman Song),Stevie B,Best Of Stevie B,0.74,0.506,0.321,1,-11.796,1,0.0289,1.21E-06,0.125,0.0724,128.391,300107,4,1990
6BWRvw630R8z2vNMok6quI,Justify My Love,Madonna,Celebration (double disc version),0.00244,0.705,0.821,1,-7.085,1,0.128,0.684,0.0572,0.456,99.642,294267,4,1990
1SkJ8HjZUZRPYT3R2rh5sA,Love Will Never Do (Without You),Janet Jackson,Rhythm Nation 1814,0.139,0.739,0.951,1,-8.863,1,0.0496,0.0062,0.462,0.551,103.17,350000,4,1990
4iqnWPNCt4hhZ96KhjlJKq,The First Time,Surface,The First Time: The Best Of Surface,0.215,0.637,0.354,10,-11.964,1,0.0283,0.000704,0.0961,0.111,126.435,256000,4,1990
36rXHqN7D1ETFhyKXXKs4w,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,Gonna Make You Sweat,0.0018,0.557,0.74,6,-10.999,1,0.0879,0.422,0.148,0.801,114.379,243693,4,1990
07M76e7IXxYdnC1BBiJxEX,All The Man That I Need,Whitney Houston,I'm Your Baby Tonight,0.43,0.496,0.571,5,-9.958,0,0.0335,0,0.0332,0.25,150.944,251427,4,1990
4uiV3By2AEpmrUTbfXHRHB,Someday,Mariah Carey,Greatest Hits,0.165,0.685,0.874,1,-6.508,0,0.0419,0,0.0189,0.903,109.861,246707,4,1990
6oqDJ1hGHGZyARKYnT92Me,One More Try,Various Artists,Vows Of Love,0.158,0.621,0.698,6,-6.157,0,0.0431,1.54E-06,0.281,0.447,149.618,209227,5,1990
0Fb6eQPsYcCABYtzDDymjE,Coming Out of the Dark,Gloria Estefan,The Very Best Of Gloria Estefan (English Version),0.641,0.64,0.48,4,-9.722,1,0.0423,0,0.167,0.494,131.853,243933,4,1990
3k19avXHrwsygkkXfUhp0z,I've Been Thinking About You,Various Artists,Body By Jake: Modern Pop Workout (BPM 104-128),0.0334,0.65,0.821,11,-9.241,0,0.0403,0.0073,0.0689,0.842,116.632,283813,4,1990
5KNbCF0FpIWuPE8x6bhGgw,You're In Love,Wilson Phillips,Wilson Phillips,0.319,0.688,0.679,1,-11.05,0,0.0259,0.000301,0.29,0.536,101.872,291867,4,1990
4HBvh8d07aKcqrBubN0W2t,Baby Baby,Amy Grant,Baby Baby,0.0242,0.686,0.679,1,-5.267,1,0.0376,0,0.159,0.435,100.034,187493,4,1990
2IbIlJrDkaG42bwzskcnJL,Joyride,Roxette,Joyride (Deluxe Version),0.0457,0.631,0.77,2,-5.315,1,0.0267,0,0.481,0.734,102.348,263093,4,1990
0flZtKtmkZMNqFF7V7Yfmu,I Like The Way,Hi-Five,Greatest Hits,0.0595,0.724,0.692,1,-5.109,1,0.0333,0.0108,0.0316,0.732,104.086,350267,4,1990
45wIVQvD9kg9CXyAtN1DD9,I Don't Wanna Cry,Mariah Carey,#1 to Infinity,0.219,0.647,0.692,6,-6.073,0,0.028,8.60E-05,0.325,0.262,130.796,288987,4,1990
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,Extreme,Extreme II - Pornograffitti,0.467,0.626,0.134,6,-14.898,1,0.0298,0,0.113,0.239,91.893,334107,4,1990
015qd1I4v00JIoK7yOUgKC,Rush Rush,Paula Abdul,Spellbound,0.763,0.706,0.44,4,-11.577,1,0.0493,0,0.0958,0.395,90.012,292933,4,1990
2ENmkocNNewTRbuNd6WJpR,Unbelievable,EMF,Schubert Dip,0.000341,0.637,0.849,1,-6.855,1,0.0362,0.0386,0.141,0.936,104.074,209813,4,1990
6eBK3edMW7bEzecF1eCezc,(Everything I Do) I Do It For You,Bryan Adams,Waking Up The Neighbours,0.0775,0.526,0.365,1,-12.605,1,0.028,1.35E-05,0.0618,0.253,131.253,394133,4,1990
5m8xVZhlM7E2mL9uuxZpF6,The Promise Of A New Day,Paula Abdul,Spellbound,0.0911,0.754,0.82,1,-8.622,1,0.062,1.62E-06,0.0805,0.896,119.835,272893,4,1990
05R2lE5g9hnaSmxIrUl3C0,I Adore Mi Amor,Color Me Badd,C.M.B.,0.243,0.683,0.476,3,-9.995,0,0.027,0,0.0786,0.725,91.989,289200,4,1990
5hWdgGVcfTeLPAiHM6EZG9,Good Vibrations,Marky Mark And The Funky Bunch,Music For The People,0.00189,0.711,0.951,1,-8.406,1,0.0537,0.366,0.0229,0.903,121.656,269307,4,1990
0cELvuwJW1acISUHYB6suj,Emotions,Mariah Carey,Emotions,0.0409,0.74,0.752,9,-7.008,0,0.0359,0.00125,0.0233,0.939,114.851,248093,4,1990
1eDCizNe4EQMj7okkjIeXo,Romantic,Karyn White,Ritual Of Love,0.484,0.68,0.941,1,-7.509,0,0.0374,7.43E-05,0.0656,0.823,110.264,247160,4,1990
1rLYWSXPrJGWnlGlSwPEia,When a Man Loves a Woman,Michael Bolton,The Essential Michael Bolton,0.2,0.577,0.42,1,-8.22,1,0.0256,0,0.0933,0.234,82.317,230493,3,1990
2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,Michael Jackson,The Essential Michael Jackson,0.0814,0.741,0.894,4,-3.826,1,0.0496,0.0527,0.089,0.96,114.879,202853,4,1990
4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,C.M.B.,0.0347,0.807,0.75,2,-8.29,1,0.0315,0.00017,0.149,0.797,106.389,211493,4,1990
0q90594hk25yo0xZmBTqCd,Don't Let the Sun Go Down on Me,George Michael,Ladies And Gentlemen... The Best Of George Michael,0.501,0.432,0.551,0,-8.096,1,0.0289,1.77E-06,0.472,0.253,136.465,346960,4,1990
2WElktskrNJEwgpp5Vouxk,I'm Too Sexy,Right Said Fred,Up,4.91E-05,0.683,0.739,11,-12.831,0,0.0495,0.0122,0.293,0.836,122.113,170467,4,1990
0Yi128S6QgQDnAKg5A0OZw,To Be With You,Mr. Big,Deep Cuts: The Best Of The Ballads,0.245,0.696,0.419,4,-7.289,1,0.0419,0,0.0785,0.487,83.653,208067,4,1990
4yRUjOBsj0cpjabtum0fML,Save The Best For Last,Vanessa Williams,The Best Of Vanessa Williams 20th Century Masters The Millennium Collection,0.609,0.529,0.268,3,-14.49,1,0.0274,0,0.2,0.223,95.999,219133,4,1990
27AHAtAirQapVldIm4c9ZX,Jump,Kris Kross,Totally Krossed Out,0.000501,0.749,0.745,2,-10.625,1,0.164,0.00403,0.333,0.481,101.972,195107,4,1990
2fXNIyzcOjc5Otknzsfi2O,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",Mariah Carey,#1 to Infinity,0.663,0.216,0.544,5,-8.132,1,0.0431,0,0.882,0.301,75.017,264240,4,1990
4vvOv6MDFFPpEb1gwwb2ZD,Baby Got Back,Sir Mix-A-Lot,Mack Daddy,0.00533,0.937,0.654,8,-11.187,1,0.322,1.26E-06,0.0542,0.607,128.462,262827,4,1990
637V2ymBt4Ljlbz4EmRys8,This Used to Be My Playground,Madonna,Something to Remember,0.754,0.499,0.308,7,-11.692,0,0.0264,0.000928,0.125,0.0708,75.91,310267,4,1990
1c48FSKfpobDF3VzopU10V,End Of The Road,Boyz II Men,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,0.067,0.64,0.421,5,-9.298,0,0.0246,0,0.0614,0.478,74.836,348893,3,1990
2QVHmiFTjFsHyxONRdbkcq,How Do You Talk To An Angel?,The Heights,The Heights,0.281,0.404,0.51,9,-11.353,1,0.0321,6.32E-06,0.0789,0.526,80.643,227267,4,1990
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.844,0.306,0.214,4,-12.518,1,0.0356,5.30E-06,0.0839,0.108,66.98,271093,4,1990
7fLkHVJAJLENmSvhrEHZxV,A Whole New World (Aladdin's Theme),Various Artists,Aladdin (Original Motion Picture Soundtrack),0.636,0.538,0.189,2,-17.13,1,0.0344,0,0.174,0.161,107.829,250400,4,1990
2LjiPAQOVazT8sRyXL3XRs,Informer,Snow,12 Inches Of Snow,0.0984,0.763,0.742,6,-10.975,0,0.188,0,0.38,0.483,98.145,268910,4,1990
5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,Lose Control,0.0295,0.697,0.608,4,-10.976,0,0.0463,0,0.276,0.725,133.879,274533,4,1990
29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,Janet,0.302,0.703,0.7,5,-6.789,1,0.0693,0.471,0.0718,0.582,97.675,265107,4,1990
71EHOyEOhNx1SzTebRRyng,Weak,SWV,It's About Time,0.107,0.693,0.533,2,-10.954,0,0.0402,0,0.0695,0.568,127.661,291907,4,1990
7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,UB40,Promises And Lies,0.0444,0.642,0.722,2,-13.031,1,0.0375,0.00388,0.122,0.836,172.406,207440,4,1990
6HcQZfMrw3KwGyzrKw1Pjy,Dreamlover,Mariah Carey,Music Box,0.18,0.701,0.705,5,-6.18,1,0.0357,0,0.141,0.71,100.669,232960,4,1990
391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,Bat Out Of Hell II: Back Into Hell,0.623,0.419,0.672,2,-6.353,1,0.092,0,0.412,0.304,105.212,316467,4,1990
0IaMMHVbpJ0LrRAeigWOXr,Again,Janet Jackson,Janet,0.882,0.359,0.287,0,-9.51,1,0.0303,0.00607,0.186,0.189,130.135,227133,4,1990
4FCb4CUbFCMNRkI6lYc1zI,Hero,Mariah Carey,Music Box,0.735,0.501,0.378,4,-9.37,1,0.029,0,0.119,0.178,119.987,257733,4,1990
5IHxlSaE7qBHm35ZA1ZuXe,All for Love,"The BNFL Band, Richard Evans & Manfred Obrecht",World Hits 2,0.941,0.277,0.0699,8,-26.344,1,0.0309,0.954,0.108,0.0824,77.188,269067,4,1990
0KD5Tn7rMZhkkxRDa6cWH4,The Power of Love - Radio Edit,Céline Dion,The Essential Celine Dion,0.394,0.538,0.549,8,-7.737,1,0.0305,0.000363,0.189,0.226,140.067,288320,4,1990
0hrBpAOgrt8RXigk83LLNE,The Sign,Ace of Base,The Sign,0.00928,0.808,0.786,4,-6.897,0,0.0447,0.0701,0.0574,0.899,96.987,191240,4,1990
0DBIL8arX0Zo6eAuxNIpik,Bump n' Grind,R. Kelly,12 Play,0.0984,0.621,0.481,11,-8.016,1,0.0371,0,0.241,0.679,65.004,256133,4,1990
3V0PeMg2mhbYRtk9bioAwF,I Swear,All-4-One,Rhino Hi-Five: All-4-One,0.235,0.532,0.407,6,-9.658,0,0.0233,0,0.117,0.23,83.207,259853,4,1990
28lhqsjWoj6S71vCFq0vR0,Stay (I Missed You) - Storytellers,Various Artists,VH1 Storytellers,0.797,0.441,0.628,1,-7.349,1,0.486,0,0.723,0.586,161.982,188221,4,1990
61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,Boyz II Men,II,0.0995,0.567,0.501,2,-8.038,1,0.0241,0,0.0986,0.2,142.589,236773,3,1990
7MYmo0JJJDmu4MZTSAF9y3,On Bended Knee,Boyz II Men,II,0.413,0.631,0.516,8,-8.225,1,0.0353,0,0.115,0.18,116.654,329800,4,1990
3QRM0qZB7oMYavveH0iEqx,Here Comes the Hotstepper - Heartical Mix,Ini Kamoze,Here Comes The Hotstepper,0.0141,0.889,0.454,4,-8.598,0,0.221,0.000186,0.203,0.436,100.36,250467,4,1990
1aWV3uY3SIEZVbmv45oFWS,Creep,TLC,Crazysexycool,0.0193,0.811,0.458,5,-9.688,0,0.0402,1.41E-06,0.0526,0.797,92.94,268533,4,1990
7JQEe7DigVkZEB0TwyKSm0,Take a Bow,Madonna,Something to Remember,0.417,0.568,0.366,8,-8.854,1,0.0258,3.39E-06,0.0664,0.311,79.98,321360,4,1990
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,This Is How We Do It,0.0141,0.799,0.623,0,-9.374,1,0.0812,0,0.43,0.773,103.649,238800,4,1990
32Gf5A7Hr8RdgggXG0Fdks,Have You Ever Really Loved A Woman?,Bryan Adams,18 Til I Die,0.536,0.57,0.478,7,-10.185,1,0.0322,1.33E-05,0.0931,0.358,145.517,291667,3,1990
6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,Crazysexycool,0.311,0.77,0.505,1,-7.345,1,0.0828,7.40E-05,0.0777,0.757,171.798,279507,4,1990
3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,Seal,Seal,0.684,0.583,0.532,10,-7.11,0,0.0309,0,0.306,0.223,131.741,288427,3,1990
2Y9JFksVsC4FgE5qQHLLII,You Are Not Alone - Radio Edit,Michael Jackson,Number Ones,0.497,0.679,0.412,11,-8.972,1,0.0272,2.00E-05,0.0853,0.349,120.605,274000,4,1990
3u9fHuAtjMY1RW2mZfO4Cf,Gangsta's Paradise (feat. L.V.),Coolio,Gangsta's Paradise (US Release),0.0372,0.641,0.63,8,-6.393,1,0.0521,0,0.4,0.415,79.955,241933,4,1990
6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,Daydream,0.139,0.669,0.727,7,-7.588,1,0.0353,0,0.123,0.807,102.322,243493,4,1990
